"","tok","RF_PoStag","tree_PoStag","tok_2","f.s","tok_3","oed_check","oed_FALSE","oed_TRUE","oed_tt","oed_NNS","punct","tok.to.edit","pdf.page"
"896","ſame","N.Reg.Acc.Pl.Masc","JJ","same",NA,"same",0,NA,"same",NA,NA,NA,"same",5
"897","time","VFIN.Full.3.Sg.Pres.Subj","NN","time",NA,"time",0,NA,"time",NA,NA,NA,"time",5
"898",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",5
"899","care","FM","NN","care",NA,"care",0,NA,"care",NA,NA,NA,"care",5
"900","has","FM","VHZ","has",NA,"has",0,NA,"has",NA,NA,NA,"has",5
"901","been","FM","VBN","been",NA,"been",1,"been",NA,NA,"been",NA,"been",5
"902","taken","FM","VVN","taken",NA,"taken",0,NA,"taken",NA,NA,NA,"taken",5
"903","not","PART.Verb","RB","not",NA,"not",0,NA,"not",NA,NA,NA,"not",5
"904","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",5
"905","difient","FM","JJ","difient","difient","difient",1,"difient",NA,NA,NA,NA,NA,5
"906","ſo","FM","NN","so",NA,"so",0,NA,"so",NA,NA,NA,"so",5
"907","far","FM","RB","far","far","far",0,NA,"far",NA,NA,NA,"far",5
"908","from","FM","IN","from","from","from",0,NA,"from",NA,NA,NA,"from",5
"909","that","PRO.Dem.Subst.-.Nom.Sg.Neut","DT","that",NA,"that",0,NA,"that",NA,NA,NA,"that",5
"910","ftandard","FM","NN","ftandard","ftandard","ftandard",1,"ftandard",NA,NA,NA,NA,NA,5
"911","language","FM","NN","language",NA,"language",0,NA,"language",NA,NA,NA,"language",5
"912","as","ADV","RB","as",NA,"as",0,NA,"as",NA,NA,NA,"as",5
"913","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",5
"914","diſcard","FM","VV","discard",NA,"discard",0,NA,"discard",NA,NA,NA,"discard",5
"915","thoſe","FM","JJ","those",NA,"those",0,NA,"those",NA,NA,NA,"those",5
"916","grammatical","FM","JJ","grammatical",NA,"grammatical",0,NA,"grammatical",NA,NA,NA,"grammatical",5
"917","terms","FM","NNS","terms",NA,"terms",0,NA,"terms",NA,NA,NA,"terms",5
"918","borrowed","FM","VVN","borrowed",NA,"borrowed",0,NA,"borrowed",NA,NA,NA,"borrowed",5
"919","from","FM","IN","from","from","from",0,NA,"from",NA,NA,NA,"from",5
"920","it","FM","PP","it",NA,"it",0,NA,"it",NA,NA,NA,"it",5
"921",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",5
"922","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",5
"923","which","ADJD.Pos","WDT","which",NA,"which",0,NA,"which",NA,NA,NA,"which",5
"924","have","VFIN.Aux.1.Sg.Pres.Ind","VHP","have",NA,"have",0,NA,"have",NA,NA,NA,"have",5
"925","acquired","FM","VVN","acquired",NA,"acquired",0,NA,"acquired",NA,NA,NA,"acquired",5
"926",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",5
"927","by","FM","IN","by",NA,"by",0,NA,"by",NA,NA,NA,"by",5
"928","long","FM","JJ","long",NA,"long",0,NA,"long",NA,NA,NA,"long",5
"929","uſe","FM","NNS","use",NA,"use",0,NA,"use",NA,NA,NA,"use",5
"930",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",5
"931","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",5
"932","preſcriptive","FM","JJ","prescriptive",NA,"prescriptive",0,NA,"prescriptive",NA,NA,NA,"prescriptive",5
"933","right","FM","NN","right",NA,"right",0,NA,"right",NA,NA,NA,"right",5
"934","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",5
"935","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",5
"936","admitted","FM","VVN","admitted",NA,"admitted",0,NA,"admitted",NA,NA,NA,"admitted",5
"937","into","N.Name.*.*.*","IN","into",NA,"into",0,NA,"into",NA,NA,NA,"into",5
"938","our","FM","PP$","our",NA,"our",0,NA,"our",NA,NA,NA,"our",5
"939","own","FM","JJ","own",NA,"own",0,NA,"own",NA,NA,NA,"own",5
"940",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",5
"941","Nothing","VFIN.Full.3.Sg.Past.Ind","NN","Nothing",NA,"Nothing",0,NA,"Nothing",NA,NA,NA,"Nothing",5
"942","but","CONJ.Coord.-","CC","but",NA,"but",0,NA,"but",NA,NA,NA,"but",5
"943","an","APPR.An","DT","an",NA,"an",0,NA,"an",NA,NA,NA,"an",5
"944","exceſs","FM","NNS","excess",NA,"excess",0,NA,"excess",NA,NA,NA,"excess",5
"945","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",5
"946","ridiculous","FM","JJ","ridiculous",NA,"ridiculous",0,NA,"ridiculous",NA,NA,NA,"ridiculous",5
"947","affectation","FM","NN","affectation","affectation","affectation",0,NA,"affectation",NA,NA,NA,"affectation",5
"948","could","FM","MD","could",NA,"could",1,"could",NA,NA,NA,NA,NA,5
"949","induce","FM","VV","induce",NA,"induce",0,NA,"induce",NA,NA,NA,"induce",5
"950","ſome","FM","NN","some",NA,"some",0,NA,"some",NA,NA,NA,"some",5
"951","Grammarians","FM","NNS","Grammarians",NA,"Grammarians",0,NA,"Grammarians",NA,NA,NA,"Grammarians",5
"952","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",5
"953","make","FM","VV","make",NA,"make",0,NA,"make",NA,NA,NA,"make",5
"954","uſe","FM","NNS","use",NA,"use",0,NA,"use",NA,NA,NA,"use",5
"955","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",5
"956","new","FM","JJ","new",NA,"new",0,NA,"new",NA,NA,NA,"new",5
"957","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",5
"958","barbarous","FM","JJ","barbarous",NA,"barbarous",0,NA,"barbarous",NA,NA,NA,"barbarous",5
"959","terms","FM","NNS","terms",NA,"terms",0,NA,"terms",NA,NA,NA,"terms",5
"960",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",5
"961","inftead","FM","NN","inftead","inftead","inftead",1,"inftead",NA,NA,NA,NA,NA,5
"962","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",5
"963","thofe","FM","NN","thofe","thofe","thofe",1,"thofe",NA,NA,NA,NA,NA,5
"964","already","FM","RB","already",NA,"already",0,NA,"already",NA,NA,NA,"already",5
"965","well","ADV","RB","well",NA,"well",0,NA,"well",NA,NA,NA,"well",5
"966","enough","FM","RB","enough",NA,"enough",0,NA,"enough",NA,NA,NA,"enough",5
"967","known","FM","VVN","known",NA,"known",0,NA,"known",NA,NA,NA,"known",5
"968","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",5
"969","every","FM","DT","every",NA,"every",0,NA,"every",NA,NA,NA,"every",5
"970","novice","FM","NN","novice",NA,"novice",0,NA,"novice",NA,NA,NA,"novice",5
"971","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",5
"972","Grammar","N.Name.Dat.Sg.Neut","NN","Grammar",NA,"Grammar",0,NA,"Grammar",NA,NA,NA,"Grammar",5
"973",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",5
"974","The","N.Name.*.*.*","DT","The",NA,"The",0,NA,"The",NA,NA,NA,"The",5
"975","mere","VFIN.Full.3.Sg.Pres.Subj","JJ","mere",NA,"mere",0,NA,"mere",NA,NA,NA,"mere",5
"976","Engliſo","FM","NN","Engliso",NA,"Engliso",1,"Engliso",NA,NA,NA,NA,NA,5
"977","reader","FM","NN","reader",NA,"reader",0,NA,"reader",NA,NA,NA,"reader",5
"978","frequently","FM","RB","frequently","frequently","frequently",0,NA,"frequently",NA,NA,NA,"frequently",5
"979","hears","FM","VVZ","hears",NA,"hears",1,"hears",NA,NA,NA,NA,NA,5
"980","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",5
"981","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",5
"982","terms","FM","NNS","terms",NA,"terms",0,NA,"terms",NA,NA,NA,"terms",5
"983","Noun","FM","NP","Noun",NA,"Noun",0,NA,"Noun",NA,NA,NA,"Noun",5
"984","Adjective","FM","NN","Adjective",NA,"Adjective",0,NA,"Adjective",NA,NA,NA,"Adjective",5
"985",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",5
"986","Verb","N.Reg.Nom.Sg.Neut","NN","Verb",NA,"Verb",0,NA,"Verb",NA,NA,NA,"Verb",5
"987","or","FM","CC","or",NA,"or",0,NA,"or",NA,NA,NA,"or",5
"988","Adverb","N.Reg.Nom.Sg.Neut","NN","Adverb",NA,"Adverb",0,NA,"Adverb",NA,NA,NA,"Adverb",5
"989",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",5
"990","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",5
"991","can","VFIN.Mod.*.*.Pres.Ind","MD","can",NA,"can",0,NA,"can",NA,NA,NA,"can",5
"992","probably","FM","RB","probably",NA,"probably",0,NA,"probably",NA,NA,NA,"probably",5
"993","tell","FM","VV","tell",NA,"tell",0,NA,"tell",NA,NA,NA,"tell",5
"994","what","FM","WP","what",NA,"what",0,NA,"what",NA,NA,NA,"what",5
"995","they","FM","PP","they",NA,"they",0,NA,"they",NA,NA,NA,"they",5
"996","mean","VPP.Full.Psp","VVP","mean",NA,"mean",0,NA,"mean",NA,NA,NA,"mean",5
"997","from","FM","IN","from","from","from",0,NA,"from",NA,NA,NA,"from",5
"998","their","FM","PP$","their",NA,"their",0,NA,"their",NA,NA,NA,"their",5
"999","frequent","ADJD.Pos","JJ","frequent","frequent","frequent",0,NA,"frequent",NA,NA,NA,"frequent",5
"1000","occurrence","FM","NN","occurrence",NA,"occurrence",0,NA,"occurrence",NA,NA,NA,"occurrence",5
"1001",";","SYM.Pun.Sent",":",";",NA,";",1,";",NA,NA,NA,";",";",5
"1002","but","CONJ.Coord.-","CC","but",NA,"but",0,NA,"but",NA,NA,NA,"but",5
"1003","as","ADV","RB","as",NA,"as",0,NA,"as",NA,NA,NA,"as",5
"1004","for","N.Name.*.*.*","IN","for","for","for",0,NA,"for",NA,NA,NA,"for",5
"1005","their","N.Name.Nom.Sg.*","PP$","their",NA,"their",0,NA,"their",NA,NA,NA,"their",5
"1006","modern","ADJD.Pos","JJ","modern",NA,"modern",0,NA,"modern",NA,NA,NA,"modern",5
"1007","ſubſtitutes","N.Reg.Acc.Pl.Masc","NNS","substitutes",NA,"substitutes",1,"substitutes",NA,NA,"substitutes",NA,"substitutes",5
"1008",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",5
"1009","ſuch","CARD","NN","such",NA,"such",0,NA,"such",NA,NA,NA,"such",5
"1010","as","ADV","IN","as",NA,"as",0,NA,"as",NA,NA,NA,"as",5
"1011","Name","N.Reg.Nom.Sg.Masc","NN","Name",NA,"Name",0,NA,"Name",NA,NA,NA,"Name",5
"1012",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",5
"1013","Forename","N.Reg.Nom.Sg.Masc","NN","Forename",NA,"Forename",0,NA,"Forename",NA,NA,NA,"Forename",5
"1014",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",5
"1015","Adname","N.Reg.Nom.Sg.Masc","NP","Adname",NA,"Adname",0,NA,"Adname",NA,NA,NA,"Adname",5
"1016",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",5
"1017","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",5
"1018","ſuch","FM","NNS","such",NA,"such",0,NA,"such",NA,NA,NA,"such",5
"1019","like","FM","VVP","like",NA,"like",0,NA,"like",NA,NA,NA,"like",5
"1020",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",5
"1021","he","FM","PP","he",NA,"he",0,NA,"he",NA,NA,NA,"he",5
"1022","is","FM","VBZ","is",NA,"is",0,NA,"is",NA,NA,NA,"is",5
"1023","quite","FM","RB","quite",NA,"quite",0,NA,"quite",NA,NA,NA,"quite",5
"1024","at","FM","IN","at",NA,"at",0,NA,"at",NA,NA,NA,"at",5
"1025","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",5
"1026","loſs","FM","NNS","loss",NA,"loss",0,NA,"loss",NA,NA,NA,"loss",5
"1027","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",5
"1028","know","FM","VV","know",NA,"know",0,NA,"know",NA,NA,NA,"know",5
"1029","their","FM","PP$","their",NA,"their",0,NA,"their",NA,NA,NA,"their",5
"1030","meaning","FM","NN","meaning",NA,"meaning",0,NA,"meaning",NA,NA,NA,"meaning",5
"1031",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",5
"1032","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",5
"1033","requires","ADJA.Pos.Acc.Sg.Neut","VVZ","requires",NA,"requires",1,"requires",NA,NA,NA,NA,NA,5
"1034","as","ADV","IN","as",NA,"as",0,NA,"as",NA,NA,NA,"as",5
"1035","much","ADV","JJ","much",NA,"much",0,NA,"much",NA,NA,NA,"much",5
"1036","information","FM","NN","information","information","information",0,NA,"information",NA,NA,NA,"information",5
"1037","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",5
"1038","lead","FM","VV","lead",NA,"lead",0,NA,"lead",NA,NA,NA,"lead",5
"1039","him","FM","PP","him",NA,"him",0,NA,"him",NA,NA,NA,"him",5
"1040","into","N.Name.*.*.*","IN","into",NA,"into",0,NA,"into",NA,NA,NA,"into",5
"1041","their","FM","PP$","their",NA,"their",0,NA,"their",NA,NA,NA,"their",5
"1042","etymology","FM","NN","etymology",NA,"etymology",0,NA,"etymology",NA,NA,NA,"etymology",5
"1043","as","ADV","RB","as",NA,"as",0,NA,"as",NA,NA,NA,"as",5
"1044","was","FM","VBD","was",NA,"was",0,NA,"was",NA,NA,NA,"was",5
"1045","requiſite","N.Reg.Acc.Pl.Neut","NN","requisite",NA,"requisite",0,NA,"requisite",NA,NA,NA,"requisite",5
"1046","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",5
"1047","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",5
"1048","Latin","N.Name.Dat.Sg.*","JJ","Latin",NA,"Latin",0,NA,"Latin",NA,NA,NA,"Latin",5
"1049","terms","FM","NNS","terms",NA,"terms",0,NA,"terms",NA,NA,NA,"terms",5
"1050","themielves","FM","NNS","themielves",NA,"themielves",1,"themielves",NA,NA,"themielves",NA,"themielves",5
"1051",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",5
"1052","but","CONJ.Coord.-","CC","but",NA,"but",0,NA,"but",NA,NA,NA,"but",5
"1053","with","FM","IN","with",NA,"with",0,NA,"with",NA,NA,NA,"with",5
"1054","this","FM","DT","this",NA,"this",0,NA,"this",NA,NA,NA,"this",5
"1055","P","N.Name.*.*.*","NN","P",NA,"P",0,NA,"P",NA,NA,NA,"P",6
"1056","REF","N.Name.*.*.*","NN","REF",NA,"REF",0,NA,"REF",NA,NA,NA,"REF",6
"1057","ACE","N.Name.Nom.Sg.Neut","NN","ACE",NA,"ACE",0,NA,"ACE",NA,NA,NA,"ACE",6
"1058",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",6
"1059",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1060",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",6
"1061",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",6
"1062","vini","N.Name.*.*.*","NP","vini",NA,"vini",1,"vini",NA,NA,NA,NA,NA,6
"1063","this","N.Name.*.*.*","DT","this",NA,"this",0,NA,"this",NA,NA,NA,"this",6
"1064","diſadvantage","N.Reg.Nom.Sg.Masc","NN","disadvantage",NA,"disadvantage",0,NA,"disadvantage",NA,NA,NA,"disadvantage",6
"1065",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1066","that","PRO.Dem.Subst.-.Nom.Sg.Neut","WDT","that",NA,"that",0,NA,"that",NA,NA,NA,"that",6
"1067","he","FM","PP","he",NA,"he",0,NA,"he",NA,NA,NA,"he",6
"1068","may","FM","MD","may",NA,"may",0,NA,"may",NA,NA,NA,"may",6
"1069","never","FM","RB","never",NA,"never",0,NA,"never",NA,NA,NA,"never",6
"1070","meet","FM","VV","meet",NA,"meet",0,NA,"meet",NA,NA,NA,"meet",6
"1071","with","FM","IN","with",NA,"with",0,NA,"with",NA,NA,NA,"with",6
"1072","theſe","FM","NNS","these",NA,"these",0,NA,"these",NA,NA,NA,"these",6
"1073","again","FM","RB","again",NA,"again",0,NA,"again",NA,NA,NA,"again",6
"1074",";","SYM.Pun.Sent",":",";",NA,";",1,";",NA,NA,NA,";",";",6
"1075","whereas","FM","IN","whereas",NA,"whereas",0,NA,"whereas",NA,NA,NA,"whereas",6
"1076","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",6
"1077","Latin","N.Name.Dat.Sg.*","JJ","Latin",NA,"Latin",0,NA,"Latin",NA,NA,NA,"Latin",6
"1078","terms","FM","NNS","terms",NA,"terms",0,NA,"terms",NA,NA,NA,"terms",6
"1079","may","FM","MD","may",NA,"may",0,NA,"may",NA,NA,NA,"may",6
"1080","probably","FM","RB","probably",NA,"probably",0,NA,"probably",NA,NA,NA,"probably",6
"1081","occur","FM","VV","occur",NA,"occur",0,NA,"occur",NA,NA,NA,"occur",6
"1082","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",6
"1083","the","N.Name.*.*.*","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",6
"1084","next","ADJA.Pos.Acc.Sg.*","JJ","next",NA,"next",0,NA,"next",NA,NA,NA,"next",6
"1085","book","FM","NN","book",NA,"book",0,NA,"book",NA,NA,NA,"book",6
"1086","he","FM","PP","he",NA,"he",0,NA,"he",NA,NA,NA,"he",6
"1087","has","FM","VHZ","has",NA,"has",0,NA,"has",NA,NA,NA,"has",6
"1088","recourfe","FM","JJ","recourfe","recourfe","recourfe",1,"recourfe",NA,NA,NA,NA,NA,6
"1089","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",6
"1090",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",6
"1091","In","FM","IN","In",NA,"In",0,NA,"In",NA,NA,NA,"In",6
"1092","order","VIMP.Full.2.Sg","NN","order",NA,"order",0,NA,"order",NA,NA,NA,"order",6
"1093",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1094","therefore","FM","RB","therefore","therefore","therefore",0,NA,"therefore",NA,NA,NA,"therefore",6
"1095",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1096","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",6
"1097","avoid","FM","VV","avoid",NA,"avoid",0,NA,"avoid",NA,NA,NA,"avoid",6
"1098","ſuch","FM","NN","such",NA,"such",0,NA,"such",NA,NA,NA,"such",6
"1099","needlefs","FM","NNS","needlefs","needlefs","needlefs",1,"needlefs",NA,NA,"needlefs",NA,"needlefs",6
"1100","affectation","FM","NN","affectation","affectation","affectation",0,NA,"affectation",NA,NA,NA,"affectation",6
"1101",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1102","I","FM","PP","I",NA,"I",0,NA,"I",NA,NA,NA,"I",6
"1103","have","VFIN.Aux.1.Sg.Pres.Ind","VHP","have",NA,"have",0,NA,"have",NA,NA,NA,"have",6
"1104","retained","FM","VVN","retained",NA,"retained",0,NA,"retained",NA,NA,NA,"retained",6
"1105","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",6
"1106","common","FM","JJ","common",NA,"common",0,NA,"common",NA,NA,NA,"common",6
"1107","appellations","FM","NNS","appellations",NA,"appellations",1,"appellations",NA,NA,"appellations",NA,"appellations",6
"1108","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",6
"1109","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",6
"1110","ſeveral","FM","JJ","several",NA,"several",0,NA,"several",NA,NA,NA,"several",6
"1111","parts","FM","NNS","parts",NA,"parts",0,NA,"parts",NA,NA,NA,"parts",6
"1112","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",6
"1113","ſpeech","FM","NN","speech",NA,"speech",0,NA,"speech",NA,NA,NA,"speech",6
"1114",";","SYM.Pun.Sent",":",";",NA,";",1,";",NA,NA,NA,";",";",6
"1115","ſtudious","FM","JJ","studious",NA,"studious",0,NA,"studious",NA,NA,NA,"studious",6
"1116","rather","ADJD.Comp","RB","rather",NA,"rather",0,NA,"rather",NA,NA,NA,"rather",6
"1117","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",6
"1118","improving","FM","VVG","improving",NA,"improving",0,NA,"improving",NA,NA,NA,"improving",6
"1119","things","FM","NNS","things",NA,"things",0,NA,"things",NA,NA,NA,"things",6
"1120","than","VPP.Full.Psp","IN","than",NA,"than",0,NA,"than",NA,NA,NA,"than",6
"1121","words","FM","NNS","words",NA,"words",0,NA,"words",NA,NA,NA,"words",6
"1122",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1123","as","ADV","IN","as",NA,"as",0,NA,"as",NA,NA,NA,"as",6
"1124","the","N.Name.*.*.*","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",6
"1125","perfection","N.Name.*.*.*","NN","perfection","perfection","perfection",0,NA,"perfection",NA,NA,NA,"perfection",6
"1126","of","N.Name.*.*.*","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",6
"1127","an","N.Name.*.*.*","DT","an",NA,"an",0,NA,"an",NA,NA,NA,"an",6
"1128","artiſt","N.Name.*.*.*","NN","artist",NA,"artist",0,NA,"artist",NA,NA,NA,"artist",6
"1129","conſiſts","N.Name.*.*.*","VVZ","consists",NA,"consists",1,"consists",NA,NA,NA,NA,NA,6
"1130","rather","N.Name.*.*.*","RB","rather",NA,"rather",0,NA,"rather",NA,NA,NA,"rather",6
"1131","m","N.Reg.*.*.Masc","NN","m",NA,"m",0,NA,"m",NA,NA,NA,"m",6
"1132","making","FM","VVG","making",NA,"making",0,NA,"making",NA,NA,NA,"making",6
"1133","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",6
"1134","proper","ADJD.Pos","JJ","proper",NA,"proper",0,NA,"proper",NA,NA,NA,"proper",6
"1135","ufe","VFIN.Full.3.Sg.Pres.Subj","NN","ufe","ufe","ufe",1,"ufe",NA,NA,NA,NA,NA,6
"1136","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",6
"1137","known","FM","VVN","known",NA,"known",0,NA,"known",NA,NA,NA,"known",6
"1138","inſtruments","FM","NNS","instruments",NA,"instruments",0,NA,"instruments",NA,NA,NA,"instruments",6
"1139",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1140","than","ADJD.Pos","IN","than",NA,"than",0,NA,"than",NA,NA,NA,"than",6
"1141","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",6
"1142","forming","FM","VVG","forming","forming","forming",0,NA,"forming",NA,NA,NA,"forming",6
"1143","new","FM","JJ","new",NA,"new",0,NA,"new",NA,NA,NA,"new",6
"1144","for","FM","IN","for","for","for",0,NA,"for",NA,NA,NA,"for",6
"1145","every","FM","DT","every",NA,"every",0,NA,"every",NA,NA,NA,"every",6
"1146","occaſion","N.Reg.Acc.Pl.Fem","NN","occasion",NA,"occasion",0,NA,"occasion",NA,NA,NA,"occasion",6
"1147",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",6
"1148","Others","N.Name.Gen.Sg.*","NNS","Others",NA,"Others",0,NA,"Others",NA,NA,NA,"Others",6
"1149","have","VFIN.Aux.1.Sg.Pres.Ind","VHP","have",NA,"have",0,NA,"have",NA,NA,NA,"have",6
"1150","with","FM","IN","with",NA,"with",0,NA,"with",NA,NA,NA,"with",6
"1151","more","FM","JJR","more",NA,"more",0,NA,"more",NA,NA,NA,"more",6
"1152","plauſibility","FM","NN","plausibility",NA,"plausibility",0,NA,"plausibility",NA,NA,NA,"plausibility",6
"1153","inſiſted","FM","JJ","insisted",NA,"insisted",1,"insisted",NA,NA,NA,NA,NA,6
"1154",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",6
"1155","that","PRO.Dem.Subst.-.Nom.Sg.Neut","IN/that","that",NA,"that",0,NA,"that",NA,NA,NA,"that",6
"1156","the","N.Name.*.*.*","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",6
"1157","Latin","N.Name.Dat.Sg.*","JJ","Latin",NA,"Latin",0,NA,"Latin",NA,NA,NA,"Latin",6
"1158","Grammar","N.Name.Nom.Sg.*","NN","Grammar",NA,"Grammar",0,NA,"Grammar",NA,NA,NA,"Grammar",6
"1159","was","FM","VBD","was",NA,"was",0,NA,"was",NA,NA,NA,"was",6
"1160","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",6
"1161","propereſt","FM","NN","properest",NA,"properest",1,"properest",NA,NA,NA,NA,NA,6
"1162","by","FM","IN","by",NA,"by",0,NA,"by",NA,NA,NA,"by",6
"1163","which","VFIN.Full.3.Sg.Past.Ind","WDT","which",NA,"which",0,NA,"which",NA,NA,NA,"which",6
"1164","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",6
"1165","learn","FM","VV","learn",NA,"learn",0,NA,"learn",NA,NA,NA,"learn",6
"1166","Engliſb","FM","NN","Englisb",NA,"Englisb",1,"Englisb",NA,NA,NA,NA,NA,6
"1167",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1168","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",6
"1169","that","PRO.Dem.Subst.-.Nom.Sg.Neut","IN/that","that",NA,"that",0,NA,"that",NA,NA,NA,"that",6
"1170",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1171","m","N.Reg.*.*.Masc","NN","m",NA,"m",0,NA,"m",NA,NA,NA,"m",6
"1172","order","VIMP.Full.2.Sg","NN","order",NA,"order",0,NA,"order",NA,NA,NA,"order",6
"1173","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",6
"1174","come","PROADV.Inter","VV","come",NA,"come",0,NA,"come",NA,NA,NA,"come",6
"1175","at","FM","IN","at",NA,"at",0,NA,"at",NA,NA,NA,"at",6
"1176","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",6
"1177","true","FM","JJ","true",NA,"true",0,NA,"true",NA,NA,NA,"true",6
"1178","conſtruction","N.Reg.Nom.Pl.Fem","NN","construction",NA,"construction",0,NA,"construction",NA,NA,NA,"construction",6
"1179","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",6
"1180","orthography","FM","NN","orthography",NA,"orthography",0,NA,"orthography",NA,NA,NA,"orthography",6
"1181","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",6
"1182","our","FM","PP$","our",NA,"our",0,NA,"our",NA,NA,NA,"our",6
