"","tok","RF_PoStag","tree_PoStag","tok_2","f.s","tok_3","oed_check","oed_FALSE","oed_TRUE","oed_tt","oed_NNS","punct","tok.to.edit","pdf.page"
"566","moſt","FM","NN","most",NA,"most",0,NA,"most",NA,NA,NA,"most",3
"567",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",3
"568","as","ADV","IN","as",NA,"as",0,NA,"as",NA,NA,NA,"as",3
"569","Re","FM","NP","Re",NA,"Re",0,NA,"Re",NA,NA,NA,"Re",3
"570","-","SYM.Pun.Hyph","NN","-",NA,"-",1,"-",NA,NA,NA,"-","-",3
"571","con","FM","NN","con",NA,"con",0,NA,"con",NA,NA,NA,"con",3
"572","-","SYM.Pun.Hyph","NN","-",NA,"-",1,"-",NA,NA,NA,"-","-",3
"573","ci","FM","NN","ci",NA,"ci",1,"ci",NA,NA,NA,NA,NA,3
"574","-","SYM.Pun.Hyph","NN","-",NA,"-",1,"-",NA,NA,NA,"-","-",3
"575","li","FM","NN","li",NA,"li",0,NA,"li",NA,NA,NA,"li",3
"576","-","SYM.Pun.Hyph","NN","-",NA,"-",1,"-",NA,NA,NA,"-","-",3
"577","ati","FM","NN","ati",NA,"ati",1,"ati",NA,NA,NA,NA,NA,3
"578","-","SYM.Pun.Hyph","NN","-",NA,"-",1,"-",NA,NA,NA,"-","-",3
"579","on","FM","IN","on",NA,"on",0,NA,"on",NA,NA,NA,"on",3
"580",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",3
"581","Ra","N.Name.Nom.Sg.Masc","NP","Ra",NA,"Ra",0,NA,"Ra",NA,NA,NA,"Ra",3
"582","-","SYM.Pun.Hyph","NN","-",NA,"-",1,"-",NA,NA,NA,"-","-",3
"583","ti","PRO.Pers.Subst.2.Acc.Sg.*","NN","ti",NA,"ti",0,NA,"ti",NA,NA,NA,"ti",3
"584","-","SYM.Pun.Hyph","NN","-",NA,"-",1,"-",NA,NA,NA,"-","-",3
"585","o","FM","NN","o",NA,"o",0,NA,"o",NA,NA,NA,"o",3
"586","-","SYM.Pun.Hyph","NN","-",NA,"-",1,"-",NA,NA,NA,"-","-",3
"587","ci","FM","NN","ci",NA,"ci",1,"ci",NA,NA,NA,NA,NA,3
"588","-","SYM.Pun.Hyph","NN","-",NA,"-",1,"-",NA,NA,NA,"-","-",3
"589","na","ITJ","TO","na",NA,"na",0,NA,"na",NA,NA,NA,"na",3
"590","-","SYM.Pun.Hyph","NN","-",NA,"-",1,"-",NA,NA,NA,"-","-",3
"591","ti","PRO.Pers.Subst.2.Acc.Sg.*","NN","ti",NA,"ti",0,NA,"ti",NA,NA,NA,"ti",3
"592","-","SYM.Pun.Hyph","NN","-",NA,"-",1,"-",NA,NA,NA,"-","-",3
"593","on","FM","IN","on",NA,"on",0,NA,"on",NA,NA,NA,"on",3
"594",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",3
"595","In","FM","IN","In",NA,"In",0,NA,"In",NA,NA,NA,"In",3
"596","-","SYM.Pun.Hyph","NN","-",NA,"-",1,"-",NA,NA,NA,"-","-",3
"597","com","FM","NN","com",NA,"com",1,"com",NA,NA,NA,NA,NA,3
"598","-","SYM.Pun.Hyph","NN","-",NA,"-",1,"-",NA,NA,NA,"-","-",3
"599","pre","FM","NN","pre",NA,"pre",0,NA,"pre",NA,NA,NA,"pre",3
"600","-","SYM.Pun.Hyph","NN","-",NA,"-",1,"-",NA,NA,NA,"-","-",3
"601","ben","VPP.Full.Psp","NP","ben",NA,"ben",0,NA,"ben",NA,NA,NA,"ben",3
"602","-","SYM.Pun.Hyph","NP","-",NA,"-",1,"-",NA,NA,NA,"-","-",3
"603","f","FM","SYM","f","f","f",0,NA,"f",NA,NA,NA,"f",3
"604","bi","FM","NN","bi",NA,"bi",0,NA,"bi",NA,NA,NA,"bi",3
"605","-","SYM.Pun.Hyph","NN","-",NA,"-",1,"-",NA,NA,NA,"-","-",3
"606","li","FM","NN","li",NA,"li",0,NA,"li",NA,NA,NA,"li",3
"607","-","SYM.Pun.Hyph","NN","-",NA,"-",1,"-",NA,NA,NA,"-","-",3
"608","ty","FM","NNS","ty",NA,"ty",1,"ty",NA,NA,"ty",NA,"ty",3
"609",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",3
"610","It","FM","PP","It",NA,"It",0,NA,"It",NA,NA,NA,"It",3
"611","may","FM","MD","may",NA,"may",0,NA,"may",NA,NA,NA,"may",3
"612","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",3
"613","obſerved","FM","VVN","observed",NA,"observed",0,NA,"observed",NA,NA,NA,"observed",3
"614","that","PRO.Dem.Subst.-.Nom.Sg.Neut","IN/that","that",NA,"that",0,NA,"that",NA,NA,NA,"that",3
"615","any","FM","DT","any",NA,"any",0,NA,"any",NA,NA,NA,"any",3
"616","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",3
"617","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",3
"618","five","FM","CD","five","five","five",0,NA,"five",NA,NA,NA,"five",3
"619","Vowels","FM","NP","Vowels",NA,"Vowels",1,"Vowels",NA,NA,NA,NA,NA,3
"620","with","FM","IN","with",NA,"with",0,NA,"with",NA,NA,NA,"with",3
"621","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",3
"622","Conſonant","FM","NP","Consonant",NA,"Consonant",0,NA,"Consonant",NA,NA,NA,"Consonant",3
"623","make","FM","VV","make",NA,"make",0,NA,"make",NA,NA,NA,"make",3
"624","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",3
"625","Syllable","FM","NN","Syllable",NA,"Syllable",0,NA,"Syllable",NA,NA,NA,"Syllable",3
"626",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",3
"627","but","CONJ.Coord.-","CC","but",NA,"but",0,NA,"but",NA,NA,NA,"but",3
"628","without","FM","IN","without",NA,"without",0,NA,"without",NA,NA,NA,"without",3
"629","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",3
"630","Vowel","FM","NN","Vowel",NA,"Vowel",0,NA,"Vowel",NA,NA,NA,"Vowel",3
"631","it","FM","PP","it",NA,"it",0,NA,"it",NA,NA,NA,"it",3
"632","cannot","FM","MD","cannot",NA,"cannot",1,"cannot",NA,NA,NA,NA,NA,3
"633","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",3
"634","formed","FM","VVN","formed","formed","formed",0,NA,"formed",NA,NA,NA,"formed",3
"635",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",3
"636","for","FM","IN","for","for","for",0,NA,"for",NA,NA,NA,"for",3
"637","Conſonants","FM","NNS","Consonants",NA,"Consonants",1,"Consonants",NA,NA,"Consonants",NA,"Consonants",3
"638","alone","FM","JJ","alone",NA,"alone",0,NA,"alone",NA,NA,NA,"alone",3
"639","ſpell","FM","NP","spell",NA,"spell",0,NA,"spell",NA,NA,NA,"spell",3
"640","nothing","FM","NN","nothing",NA,"nothing",0,NA,"nothing",NA,NA,NA,"nothing",3
"641",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",3
"642","as","ADV","IN","as",NA,"as",0,NA,"as",NA,NA,NA,"as",3
"643","frm","ADJD.Pos","NN","frm","frm","frm",1,"frm",NA,NA,NA,NA,NA,3
"644",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",3
"645","but","CONJ.Coord.-","CC","but",NA,"but",0,NA,"but",NA,NA,NA,"but",3
"646","join","FM","VV","join",NA,"join",0,NA,"join",NA,NA,NA,"join",3
"647","o","FM","NN","o",NA,"o",0,NA,"o",NA,NA,NA,"o",3
"648","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",3
"649","them","ADJA.Pos.Dat.Sg.Neut","PP","them",NA,"them",0,NA,"them",NA,NA,NA,"them",3
"650",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",3
"651","which","ADJD.Pos","WDT","which",NA,"which",0,NA,"which",NA,NA,NA,"which",3
"652","is","FM","VBZ","is",NA,"is",0,NA,"is",NA,NA,NA,"is",3
"653","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",3
"654","Vowel","FM","NN","Vowel",NA,"Vowel",0,NA,"Vowel",NA,NA,NA,"Vowel",3
"655",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",3
"656","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",3
"657","fr","SYM.Other.Auth","NN","fr","fr","fr",1,"fr",NA,NA,NA,NA,NA,3
"658","-","SYM.Pun.Hyph","NN","-",NA,"-",1,"-",NA,NA,NA,"-","-",3
"659","o","FM","NN","o",NA,"o",0,NA,"o",NA,NA,NA,"o",3
"660","-","SYM.Pun.Hyph","NN","-",NA,"-",1,"-",NA,NA,NA,"-","-",3
"661","m","N.Reg.*.*.*","NN","m",NA,"m",0,NA,"m",NA,NA,NA,"m",3
"662","ſpell","N.Reg.Nom.Sg.Neut","NN","spell",NA,"spell",0,NA,"spell",NA,NA,NA,"spell",3
"663","from","N.Name.*.*.*","IN","from","from","from",0,NA,"from",NA,NA,NA,"from",3
"664",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",3
"665","and","N.Name.*.*.*","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",3
"666","ſo","N.Name.*.*.*","NN","so",NA,"so",0,NA,"so",NA,NA,NA,"so",3
"667","of","N.Name.*.*.*","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",3
"668","numerous","N.Name.*.*.*","JJ","numerous",NA,"numerous",0,NA,"numerous",NA,NA,NA,"numerous",3
"669","other","N.Name.*.*.*","JJ","other",NA,"other",0,NA,"other",NA,NA,NA,"other",3
"670","Inſtances","FM","NNS","Instances",NA,"Instances",0,NA,"Instances",NA,NA,NA,"Instances",3
"671","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",3
"672","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",3
"673","like","FM","IN","like",NA,"like",0,NA,"like",NA,NA,NA,"like",3
"674","Kind","N.Reg.Nom.Sg.Neut","NP","Kind",NA,"Kind",0,NA,"Kind",NA,NA,NA,"Kind",3
"675",":","SYM.Pun.Colon",":",":",NA,":",1,":",NA,NA,NA,":",":",3
"676","But","FM","CC","But",NA,"But",0,NA,"But",NA,NA,NA,"But",3
"677","I","FM","PP","I",NA,"I",0,NA,"I",NA,NA,NA,"I",3
"678","fhall","FM","VVZ","fhall","fhall","fhall",1,"fhall",NA,NA,NA,NA,NA,3
"679","not","PART.Verb","RB","not",NA,"not",0,NA,"not",NA,NA,NA,"not",3
"680","infiſt","FM","JJ","infist","infist","infist",1,"infist",NA,NA,NA,NA,NA,3
"681","much","ADV","RB","much",NA,"much",0,NA,"much",NA,NA,NA,"much",3
"682","upon","FM","IN","upon",NA,"upon",0,NA,"upon",NA,NA,NA,"upon",3
"683","theſe","FM","JJ","these",NA,"these",0,NA,"these",NA,NA,NA,"these",3
"684","Divifions","FM","NNS","Divifions","Divifions","Divifions",1,"Divifions",NA,NA,"Divifions",NA,"Divifions",3
"685","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",3
"686","Diſtinctions","FM","NNS","Distinctions",NA,"Distinctions",1,"Distinctions",NA,NA,"Distinctions",NA,"Distinctions",3
"687",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",3
"688","it","FM","PP","it",NA,"it",0,NA,"it",NA,NA,NA,"it",3
"689","being","FM","VBG","being",NA,"being",0,NA,"being",NA,NA,NA,"being",3
"690","fufficient","FM","JJ","fufficient","fufficient","fufficient",1,"fufficient",NA,NA,NA,NA,NA,3
"691","juſt","FM","NN","just",NA,"just",0,NA,"just",NA,NA,NA,"just",3
"692","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",3
"693","have","VFIN.Aux.1.Sg.Pres.Ind","VH","have",NA,"have",0,NA,"have",NA,NA,NA,"have",3
"694","mentioned","FM","VVN","mentioned",NA,"mentioned",0,NA,"mentioned",NA,NA,NA,"mentioned",3
"695","them","ADJA.Pos.Dat.Sg.Neut","PP","them",NA,"them",0,NA,"them",NA,NA,NA,"them",3
"696",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",3
"697","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",3
"698","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",3
"699","obſerve","N.Reg.Dat.Sg.Fem","VV","observe",NA,"observe",0,NA,"observe",NA,NA,NA,"observe",3
"700","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",3
"701","general","ADJD.Pos","NN","general",NA,"general",0,NA,"general",NA,NA,NA,"general",3
"702","that","PRO.Dem.Subst.-.Acc.Sg.Neut","IN/that","that",NA,"that",0,NA,"that",NA,NA,NA,"that",3
"703","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",3
"704","Leiters","N.Reg.Gen.Sg.Masc","NP","Leiters",NA,"Leiters",1,"Leiters",NA,NA,NA,NA,NA,3
"705","are","FM","VBP","are",NA,"are",0,NA,"are",NA,NA,NA,"are",3
"706","formed","FM","VVN","formed","formed","formed",0,NA,"formed",NA,NA,NA,"formed",3
"707","Syllables","FM","NNS","Syllables",NA,"Syllables",0,NA,"Syllables",NA,NA,NA,"Syllables",3
"708",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",3
"709","of","N.Name.*.*.*","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",3
"710","Syllables","N.Name.*.*.*","NNS","Syllables",NA,"Syllables",0,NA,"Syllables",NA,NA,NA,"Syllables",3
"711","Worch","N.Name.Nom.Sg.*","NN","Worch",NA,"Worch",1,"Worch",NA,NA,NA,NA,NA,3
"712",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",3
"713","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",3
"714","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",3
"715","Words","FM","NNS","Words",NA,"Words",0,NA,"Words",NA,NA,NA,"Words",3
"716","Sentences","FM","NNS","Sentences",NA,"Sentences",0,NA,"Sentences",NA,NA,NA,"Sentences",3
"717",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",3
"718","which","VFIN.Full.3.Sg.Past.Ind","WDT","which",NA,"which",0,NA,"which",NA,NA,NA,"which",3
"719","are","FM","VBP","are",NA,"are",0,NA,"are",NA,NA,NA,"are",3
"720","what","FM","WP","what",NA,"what",0,NA,"what",NA,NA,NA,"what",3
"721","compofe","FM","NN","compofe","compofe","compofe",1,"compofe",NA,NA,NA,NA,NA,3
"722","or","FM","CC","or",NA,"or",0,NA,"or",NA,NA,NA,"or",3
"723","make","FM","VV","make",NA,"make",0,NA,"make",NA,NA,NA,"make",3
"724","up","FM","RP","up",NA,"up",0,NA,"up",NA,NA,NA,"up",3
"725","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",3
"726","whole","FM","NN","whole",NA,"whole",0,NA,"whole",NA,NA,NA,"whole",3
"727","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",3
"728","all","FM","PDT","all",NA,"all",0,NA,"all",NA,NA,NA,"all",3
"729","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",3
"730","Parts","N.Reg.Nom.Pl.Masc","NNS","Parts",NA,"Parts",0,NA,"Parts",NA,NA,NA,"Parts",3
"731","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",3
"732","Speech","FM","NN","Speech",NA,"Speech",0,NA,"Speech",NA,NA,NA,"Speech",3
"733","contained","FM","VVN","contained",NA,"contained",0,NA,"contained",NA,NA,NA,"contained",3
"734","in","FM","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",3
"735","any","FM","DT","any",NA,"any",0,NA,"any",NA,NA,NA,"any",3
"736","Language","FM","NP","Language",NA,"Language",0,NA,"Language",NA,NA,NA,"Language",3
"737",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",3
"738","Eremplifcation","FM","NN","Eremplifcation","Eremplifcation","Eremplifcation",1,"Eremplifcation",NA,NA,NA,NA,NA,3
"739","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",3
"740","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",3
"741","ſioe","FM","NP","sioe",NA,"sioe",1,"sioe",NA,NA,NA,NA,NA,3
"742","Powels","FM","NP","Powels",NA,"Powels",1,"Powels",NA,NA,NA,NA,NA,3
"743",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",3
"744","Englilh","FM","NN","Englilh",NA,"Englilh",1,"Englilh",NA,NA,NA,NA,NA,3
"745","g","N.Reg.*.*.*","NN","g",NA,"g",0,NA,"g",NA,NA,NA,"g",3
"746","Vowels","N.Name.*.*.*","NP","Vowels",NA,"Vowels",1,"Vowels",NA,NA,NA,NA,NA,3
"747","d","N.Name.*.*.*","NN","d",NA,"d",0,NA,"d",NA,NA,NA,"d",3
"748","Foreign","N.Name.*.*.*","NP","Foreign",NA,"Foreign",0,NA,"Foreign",NA,NA,NA,"Foreign",3
"749","§","N.Reg.Nom.Sg.Masc","SYM","§",NA,"§",1,"§",NA,NA,NA,NA,NA,3
"750","Sounds","N.Reg.Acc.Pl.Masc","VVZ","Sounds",NA,"Sounds",0,NA,"Sounds",NA,NA,NA,"Sounds",3
"751",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",3
"752","2","CARD","CD","2",NA,"2",0,NA,"2",NA,NA,NA,"2",3
"753","aw","FM","NN","aw",NA,"aw",0,NA,"aw",NA,NA,NA,"aw",3
"754","fa","SYM.Other.XY","NN","fa","fa","fa",0,NA,"fa",NA,NA,NA,"fa",3
"755","ſeſe","FM","NN","sese",NA,"sese",1,"sese",NA,NA,NA,NA,NA,3
"756","ſeuor","FM","NN","seuor",NA,"seuor",1,"seuor",NA,NA,NA,NA,NA,3
"757","oo","FM","NN","oo",NA,"oo",0,NA,"oo",NA,NA,NA,"oo",3
"758","Note","N.Reg.Acc.Sg.Fem","NN","Note",NA,"Note",0,NA,"Note",NA,NA,NA,"Note",3
"759",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",3
"760","The","N.Name.*.*.*","DT","The",NA,"The",0,NA,"The",NA,NA,NA,"The",3
"761","Englicheis","N.Name.Gen.Sg.*","NN","Englicheis",NA,"Englicheis",1,"Englicheis",NA,NA,NA,NA,NA,3
"762","the","N.Name.*.*.*","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",3
"763","Foreign","N.Name.*.*.*","NP","Foreign",NA,"Foreign",0,NA,"Foreign",NA,NA,NA,"Foreign",3
"764","a","N.Name.*.*.*","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",3
"765",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",3
"766","and","N.Name.*.*.*","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",3
"767","the","N.Name.*.*.*","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",3
"768","Foreign","N.Name.*.*.*","JJ","Foreign",NA,"Foreign",0,NA,"Foreign",NA,NA,NA,"Foreign",3
"769","e","N.Name.*.*.*","NN","e",NA,"e",0,NA,"e",NA,NA,NA,"e",3
"770","is","FM","VBZ","is",NA,"is",0,NA,"is",NA,NA,NA,"is",3
"771","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",3
"772","Englifhi","FM","NN","Englifhi","Englifhi","Englifhi",1,"Englifhi",NA,NA,NA,NA,NA,3
"773",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",3
"774","Upon","FM","IN","Upon",NA,"Upon",0,NA,"Upon",NA,NA,NA,"Upon",3
"775","thele","FM","NP","thele",NA,"thele",0,NA,"thele",NA,NA,NA,"thele",3
"776","five","FM","CD","five","five","five",0,NA,"five",NA,NA,NA,"five",3
"777","Vowels","FM","NP","Vowels",NA,"Vowels",1,"Vowels",NA,NA,NA,NA,NA,3
"778","depend","FM","VVP","depend",NA,"depend",0,NA,"depend",NA,NA,NA,"depend",3
"779","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",3
"780","true","FM","JJ","true",NA,"true",0,NA,"true",NA,NA,NA,"true",3
"781","Pronunciation","FM","NN","Pronunciation",NA,"Pronunciation",0,NA,"Pronunciation",NA,NA,NA,"Pronunciation",3
"782","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",3
"783","moſt","FM","NN","most",NA,"most",0,NA,"most",NA,NA,NA,"most",3
"784","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",3
"785","our","FM","PP$","our",NA,"our",0,NA,"our",NA,NA,NA,"our",3
"786","modern","ADJD.Pos","JJ","modern",NA,"modern",0,NA,"modern",NA,NA,NA,"modern",3
"787","Languages","N.Reg.Gen.Sg.Masc","NNS","Languages",NA,"Languages",1,"Languages",NA,NA,"Languages",NA,"Languages",3
"788",":","SYM.Pun.Colon",":",":",NA,":",1,":",NA,NA,NA,":",":",3
"789","And","FM","CC","And",NA,"And",0,NA,"And",NA,NA,NA,"And",3
"790","here","FM","RB","here",NA,"here",0,NA,"here",NA,NA,NA,"here",3
"791","it","FM","PP","it",NA,"it",0,NA,"it",NA,NA,NA,"it",3
"792","B","SYM.Other.XY","NP","B",NA,"B",0,NA,"B",NA,NA,NA,"B",3
"793","2","CARD","CD","2",NA,"2",0,NA,"2",NA,NA,NA,"2",3
"794","may","FM","MD","may",NA,"may",0,NA,"may",NA,NA,NA,"may",3
"795","4","CARD","CD","4",NA,"4",0,NA,"4",NA,NA,NA,"4",4
"796","Complete","N.Reg.Nom.Pl.Neut","JJ","Complete",NA,"Complete",0,NA,"Complete",NA,NA,NA,"Complete",4
"797","ENcLisn","N.Name.*.*.*","NP","ENcLisn",NA,"ENcLisn",1,"ENcLisn",NA,NA,NA,NA,NA,4
"798","GRAMMAR","N.Name.Nom.Sg.Neut","NN","GRAMMAR",NA,"GRAMMAR",0,NA,"GRAMMAR",NA,NA,NA,"GRAMMAR",4
"799",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",4
"800","4","CARD","CD","4",NA,"4",0,NA,"4",NA,NA,NA,"4",4
"801","may","FM","MD","may",NA,"may",0,NA,"may",NA,NA,NA,"may",4
"802","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",4
"803","remarked","FM","VVN","remarked",NA,"remarked",0,NA,"remarked",NA,NA,NA,"remarked",4
"804",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",4
"805","that","PRO.Dem.Subst.-.Nom.Sg.Neut","IN/that","that",NA,"that",0,NA,"that",NA,NA,NA,"that",4
"806","as","ADV","IN","as",NA,"as",0,NA,"as",NA,NA,NA,"as",4
"807","every","FM","DT","every",NA,"every",0,NA,"every",NA,NA,NA,"every",4
"808","Nation","FM","NN","Nation",NA,"Nation",0,NA,"Nation",NA,NA,NA,"Nation",4
"809","has","FM","VHZ","has",NA,"has",0,NA,"has",NA,NA,NA,"has",4
"810","its","FM","PP$","its",NA,"its",0,NA,"its",NA,NA,NA,"its",4
"811","peculiar","FM","JJ","peculiar",NA,"peculiar",0,NA,"peculiar",NA,NA,NA,"peculiar",4
"812","Cuſtom","FM","NN","Custom",NA,"Custom",0,NA,"Custom",NA,NA,NA,"Custom",4
"813",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",4
"814","ſo","FM","VVG","so",NA,"so",0,NA,"so",NA,NA,NA,"so",4
"815","every","FM","DT","every",NA,"every",0,NA,"every",NA,NA,NA,"every",4
"816","Tongue","FM","NP","Tongue",NA,"Tongue",0,NA,"Tongue",NA,NA,NA,"Tongue",4
"817","has","FM","VHZ","has",NA,"has",0,NA,"has",NA,NA,NA,"has",4
"818","its","FM","PP$","its",NA,"its",0,NA,"its",NA,NA,NA,"its",4
"819","prevailing","FM","JJ","prevailing",NA,"prevailing",0,NA,"prevailing",NA,NA,NA,"prevailing",4
"820","Sound","FM","NN","Sound",NA,"Sound",0,NA,"Sound",NA,NA,NA,"Sound",4
"821",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",4
"822","which","VFIN.Full.3.Sg.Past.Ind","WDT","which",NA,"which",0,NA,"which",NA,NA,NA,"which",4
"823","evidently","FM","RB","evidently",NA,"evidently",0,NA,"evidently",NA,NA,NA,"evidently",4
"824","diſtinguiſhes","FM","VVZ","distinguishes",NA,"distinguishes",1,"distinguishes",NA,NA,NA,NA,NA,4
"825","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",4
"826","People","FM","NNS","People",NA,"People",0,NA,"People",NA,NA,NA,"People",4
"827","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",4
"828","that","PRO.Dem.Subst.-.Nom.Sg.Neut","DT","that",NA,"that",0,NA,"that",NA,NA,NA,"that",4
"829","Nation","FM","NN","Nation",NA,"Nation",0,NA,"Nation",NA,NA,NA,"Nation",4
"830",";","SYM.Pun.Sent",":",";",NA,";",1,";",NA,NA,NA,";",";",4
"831","for","FM","IN","for","for","for",0,NA,"for",NA,NA,NA,"for",4
"832","Inſtance","FM","NP","Instance",NA,"Instance",0,NA,"Instance",NA,NA,NA,"Instance",4
"833",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",4
"834","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",4
"835","Hebrew","FM","NP","Hebrew",NA,"Hebrew",0,NA,"Hebrew",NA,NA,NA,"Hebrew",4
"836",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",4
"837","Spaniſb","FM","NP","Spanisb",NA,"Spanisb",1,"Spanisb",NA,NA,NA,NA,NA,4
"838",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",4
"839","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",4
"840","Weleh","FM","NP","Weleh",NA,"Weleh",1,"Weleh",NA,NA,NA,NA,NA,4
"841","Languages","N.Reg.Gen.Sg.Masc","NNS","Languages",NA,"Languages",1,"Languages",NA,NA,"Languages",NA,"Languages",4
"842","are","FM","VBP","are",NA,"are",0,NA,"are",NA,NA,NA,"are",4
"843","chiefly","FM","RB","chiefly","chiefly","chiefly",0,NA,"chiefly",NA,NA,NA,"chiefly",4
"844","gutteral","FM","JJ","gutteral",NA,"gutteral",1,"gutteral",NA,NA,NA,NA,NA,4
"845",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",4
"846","thoſe","FM","JJ","those",NA,"those",0,NA,"those",NA,NA,NA,"those",4
"847","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",4
"848","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",4
"849","French","N.Name.Nom.Sg.Masc","JJ","French",NA,"French",0,NA,"French",NA,NA,NA,"French",4
"850","and","N.Name.*.*.*","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",4
"851","Portuguexe","N.Name.*.*.*","JJ","Portuguexe",NA,"Portuguexe",1,"Portuguexe",NA,NA,NA,NA,NA,4
